Timestamp,Wind_Speed (m/s),Wind_Direction (degrees),Solar_Radiation (W/m²),Wave_Height (m),Tidal_Current (m/s),Water_Temperature (°C),Wind_Generation (kW),Wave_Generation (kW),Tidal_Generation (kW),Total_Renewable_Generation (kW)
2023-01-01 00:00:00,7.022025441541213,318.4470782085659,201.47673499668912,1.7765596252124751,0.3254345497753095,21.408700722595412,1.4044050883082426,315.616410193509,162.71727488765475,479.738090169472
2023-01-01 00:30:00,7.97582421615063,20.6555750157707,155.8222625563842,1.0872153887032001,0.25360423968164336,20.697387059572385,1.5951648432301262,118.20373014330505,126.80211984082167,246.60101482735683
2023-01-01 01:00:00,5.111779641858897,294.32895833924374,210.37250332611842,1.5291041527787168,0.14836226470838648,19.75866216362761,1.0223559283717794,233.81595100451173,74.18113235419324,309.01943928707675
2023-01-01 01:30:00,4.395623941684864,176.25812297620308,220.53176660284717,1.824819803880235,0.3246190742007926,18.659006026318757,0.8791247883369728,332.9967316633499,162.3095371003963,496.1853935520832
2023-01-01 02:00:00,8.028242496288414,290.1424273043099,232.9260932932261,1.209453984730262,0.22087499165042523,20.115681836601986,1.6056484992576827,146.2778941179909,110.43749582521262,258.3210384424612
2023-01-01 02:30:00,10.837739113658907,275.53877765838797,179.81720211665106,1.5294056642090155,0.2311156355935629,20.724000050973764,2.1675478227317817,233.908168571462,115.55781779678145,351.63353419097524
2023-01-01 03:00:00,3.734196017133377,333.3892992510298,184.0548649142799,1.8508852010212369,0.20060746600914384,18.962993155593644,0.7468392034266754,342.57760273594243,100.30373300457192,443.6281749439411
2023-01-01 03:30:00,6.741534483281041,4.946106408707314,184.11831064518657,1.4301869754086272,0.16826271074440663,19.376267001686717,1.3483068966562082,204.5434784628477,84.13135537220332,290.0231407317072
2023-01-01 04:00:00,3.04361284788952,296.1055042463794,211.38863782621473,1.3444493548514103,0.2411093243800297,19.685467895857517,0.608722569577904,180.75440677603734,120.55466219001484,301.9177915356301
2023-01-01 04:30:00,3.490237360410712,253.60630846602277,262.5492311025291,1.0872659332629178,0.25577643827212715,19.621208457484926,0.6980474720821425,118.21472096340835,127.88821913606357,246.80098757155406
2023-01-01 05:00:00,6.16048851493584,252.5509528551589,189.34195346895672,1.5411893827426482,0.23166750982597986,14.684625111631384,1.232097702987168,237.52647134786648,115.83375491298993,354.59232396384357
2023-01-01 05:30:00,5.756461866577353,236.19402000114079,152.4394138269077,1.6306817849962085,0.32685797025695706,19.269231211874153,1.1512923733154705,265.9123083918421,163.42898512847853,430.4925858936361
2023-01-01 06:00:00,8.496786434144711,119.23215708020574,198.20225564373297,2.0698288184087463,0.1891186887280527,21.925189336317786,1.6993572868289424,428.41913375153473,94.55934436402636,524.6778354023901
2023-01-01 06:30:00,4.701191048303615,261.8202156112579,198.71082041105797,0.9354176939112452,0.2373197173687423,20.172926074460523,0.940238209660723,87.5006262082232,118.65985868437114,207.10072310225507
2023-01-01 07:00:00,5.843447697919744,359.5799102658312,144.88091681881315,1.4376812153084957,0.20966512340726065,17.520836146413252,1.1686895395839487,206.6927276850913,104.83256170363032,312.69397892830557
2023-01-01 07:30:00,5.206938915809688,62.584667503782136,234.174806020303,1.4978071135962399,0.24834319397306262,19.132501875987607,1.0413877831619376,224.34261495394995,124.17159698653131,349.55559972364324
2023-01-01 08:00:00,7.532015136372351,179.40124271426964,194.28023582061564,1.7922781831580519,0.26968634463238683,17.000140517348562,1.5064030272744704,321.22610858243274,134.8431723161934,457.57568392590065
2023-01-01 08:30:00,7.302004759302767,5.719769688807785,318.0611450353101,1.787676141161837,0.15609805722015163,18.674014066249715,1.4604009518605534,319.5785985679276,78.04902861007582,399.08802812986397
2023-01-01 09:00:00,6.384646868320523,32.43272475750041,165.5753441727486,1.3077095999693613,0.13944961304568865,20.029685777073297,1.2769293736641047,171.0104397852027,69.72480652284432,242.0121756817111
2023-01-01 09:30:00,6.662159404405221,81.02486037025119,246.27440360952707,1.5150126523513754,0.1630786809483133,22.300821796394153,1.3324318808810443,229.5263336784749,81.53934047415665,312.3981060335126
2023-01-01 10:00:00,6.809572274116724,224.6123296759637,177.8730599875797,1.375982366829879,0.19214865582948004,19.465701187653703,1.3619144548233448,189.33274738267556,96.07432791474002,286.7689897522389
2023-01-01 10:30:00,7.395019671304238,169.4682737812431,212.2086135269392,1.008298109329405,0.2969162230269093,20.902663067243537,1.4790039342608479,101.66650772772527,148.45811151345464,251.60362317544076
2023-01-01 11:00:00,5.7937647728011745,84.71553879023978,170.27105467368142,1.7862584910556478,0.1967596758078179,22.805694052827516,1.1587529545602349,319.07193968684,98.37983790390895,418.61053054530913
2023-01-01 11:30:00,3.8608165979669145,7.234208359809635,284.73098449390227,1.5774502093979847,0.3043985064663257,20.025022031737123,0.7721633195933829,248.8349163129746,152.19925323316286,401.80633286573084
2023-01-01 12:00:00,5.905188930538218,128.47632234968168,297.8928521864439,1.5907867532133861,0.25051569651655436,20.911763967961665,1.1810377861076435,253.06024941991865,125.25784825827718,379.4991354643035
2023-01-01 12:30:00,6.570997712389064,298.8427591362469,193.695573626465,1.644708752867343,0.22684185946272936,22.821008401538155,1.314199542477813,270.50668817584506,113.42092973136468,385.2418174496876
2023-01-01 13:00:00,5.785417339760011,321.1934378224039,201.52771695958904,0.8210724980404542,0.18733477588159775,21.5295619571489,1.1570834679520023,67.41600470383918,93.66738794079887,162.24047611259004
2023-01-01 13:30:00,8.413070409543543,8.708398772871696,208.756967235215,2.2283802594472113,0.2208123959104154,19.605007581427838,1.6826140819087088,496.56785806940206,110.4061979552077,608.6566701065185
2023-01-01 14:00:00,6.629891068562019,323.38635887654283,271.41073882025273,1.510933192123588,0.17385779338087048,22.615359180269586,1.3259782137124039,228.29191110607755,86.92889669043524,316.5467860102252
