Timestamp,Wind_Speed (m/s),Wind_Direction (degrees),Solar_Radiation (W/m²),Wave_Height (m),Tidal_Current (m/s),Water_Temperature (°C),Wind_Generation (kW),Wave_Generation (kW),Tidal_Generation (kW),Total_Renewable_Generation (kW)
2023-01-01 00:00:00,4.395049296020758,95.24145419807591,151.13644456690048,1.3371695807234947,0.283911753424724,17.777351525723805,0.8790098592041518,178.80224876122466,141.955876712362,321.6371353327908
2023-01-01 00:30:00,9.981833896759634,205.0722041520633,173.31794835354845,1.0037519515878675,0.19524577126729284,20.238552718737218,1.9963667793519269,100.75179803164527,97.62288563364642,200.37105044464363
2023-01-01 01:00:00,3.9653410361383625,66.14528532942461,180.83090185511247,1.9669090783047676,0.2724304066281936,17.39398580170652,0.7930682072276726,386.873132231771,136.2152033140968,523.8814037530956
2023-01-01 01:30:00,9.844056979640264,16.48702341924356,194.1525161003443,1.6828505842434331,0.27812323970733627,21.72391010769346,1.9688113959280529,283.1986088888464,139.06161985366813,424.22904013844266
2023-01-01 02:00:00,9.472130282758089,98.53027177047781,171.4123685988618,1.6596810507570634,0.22690596221320852,20.30195469226856,1.8944260565516178,275.45411902420705,113.45298110660426,390.8015261873629
2023-01-01 02:30:00,10.764019063769043,331.11162189299296,224.04610542552797,1.7050539691529416,0.3056715929706027,20.70627488597588,2.1528038127538087,290.72090377242,152.83579648530136,445.7095040704752
2023-01-01 03:00:00,7.034823013241334,287.23390414467707,127.51050330078893,1.2791808025736615,0.24742585112952037,18.243883137745648,1.4069646026482667,163.63035256729967,123.71292556476018,288.7502427347081
2023-01-01 03:30:00,8.28136820905718,225.03147726966378,172.5010790239734,1.3868845841938797,0.22788043787612167,19.474638004170547,1.6562736418114359,192.34488498746308,113.94021893806084,307.94137756733534
2023-01-01 04:00:00,5.162344806043579,199.20772015711455,117.66906865588311,1.4883901988339145,0.2558583577954191,20.071354493422863,1.0324689612087157,221.530538398486,127.92917889770955,350.4921862574042
2023-01-01 04:30:00,5.1743177287498225,283.1355959289317,164.3129429472035,1.5943274880980767,0.26949012754130564,22.172652303988357,1.0348635457499646,254.18801393051228,134.74506377065282,389.9679412469151
2023-01-01 05:00:00,8.676270283527847,158.32276880148086,289.09428192894643,2.10972815116143,0.26173182730313715,26.062163511805142,1.7352540567055694,445.09528718030265,130.86591365156858,577.6964548885768
2023-01-01 05:30:00,5.455299550982143,143.5473384572313,137.6943190549225,1.252152566123653,0.26539134924540725,21.94994082801667,1.0910599101964287,156.78860488500493,132.69567462270362,290.57533941790496
2023-01-01 06:00:00,8.124346163704157,5.165146613088254,178.9707955370925,1.832758121956113,0.20732619513788555,18.920665571894993,1.6248692327408314,335.90023335960984,103.66309756894277,441.1882001612934
2023-01-01 06:30:00,9.753150102150753,92.68850524727884,235.87641146151867,1.1548299423338217,0.27302446937953184,22.65553630851142,1.9506300204301508,133.36321957107378,136.51223468976593,271.82608428126986
2023-01-01 07:00:00,6.424541374714343,295.834750519296,123.02267279307502,1.1115077366938633,0.21490186001699957,17.98939008971323,1.2849082749428686,123.54494487303145,107.45093000849978,232.28078315647412
2023-01-01 07:30:00,6.030467015179456,191.60722597409287,189.63696314275256,1.3976109830199246,0.2203969528348203,19.845250943362803,1.2060934030358912,195.331645985792,110.19847641741015,306.736215806238
2023-01-01 08:00:00,3.3688170798823633,53.96655621940604,124.94434330028797,1.821868150562133,0.21752282470824988,18.200562595059118,0.6737634159764727,331.9203558032687,108.76141235412494,441.3555315733701
2023-01-01 08:30:00,7.2299767142412374,17.415425808080016,156.2986879354093,1.2119641339500653,0.2781293556341007,20.54367019464103,1.4459953428482475,146.8857061981332,139.06467781705035,287.3963793580318
2023-01-01 09:00:00,5.264036143192124,84.57004729130203,111.23906859629365,1.6813816844600344,0.27791781631684387,20.479953701835807,1.052807228638425,282.7044368837663,138.95890815842193,422.7161522708266
2023-01-01 09:30:00,5.840500378666165,219.99241868091633,216.79043191659605,1.524077938595415,0.2400245975538315,19.134088919048548,1.168100075733233,232.28135629132498,120.01229877691574,353.46175514397396
2023-01-01 10:00:00,12.21560415331251,25.989736364667237,230.2444210680934,1.0866759059766415,0.22336380446204754,22.212734877045953,2.4431208306625023,118.08645246301548,111.68190223102377,232.21147552470177
2023-01-01 10:30:00,8.892597030220017,101.2070191374995,128.35511729442754,1.4216655036536778,0.22621958577235285,20.763704397827993,1.7785194060440035,202.11328042788654,113.10979288617642,317.00159272010694
2023-01-01 11:00:00,9.22636706278045,263.61569677170866,195.9023874601785,1.3799830206130241,0.25327115151387725,21.776422435139935,1.8452734125560903,190.43531371802462,126.63557575693862,318.9161628875193
2023-01-01 11:30:00,5.678399886166163,15.426545909876804,115.6442359629477,1.82054549262438,0.2230795874640663,19.635288695619526,1.1356799772332327,331.4385890714946,111.53979373203316,444.114062780761
2023-01-01 12:00:00,7.019152714800543,201.15699600725463,165.83913840311044,1.8849316731131813,0.22583771203845707,19.04460084021136,1.4038305429601088,355.29674123052575,112.91885601922853,469.6194277927144
2023-01-01 12:30:00,8.541473418304898,231.70319790565324,257.48706434804643,1.2297743849277718,0.29629350958744033,22.61058210031755,1.7082946836609798,151.23450378244794,148.14675479372016,301.0895532598291
2023-01-01 13:00:00,8.203675508984217,122.56317213241442,217.06709205515347,1.0771313309630965,0.24053830385821093,20.533826341497765,1.6407351017968435,116.02119041423317,120.26915192910546,237.9310774451355
2023-01-01 13:30:00,7.335957583618267,355.4855383849525,199.5380654174172,1.1359636589545017,0.3262353578894286,17.832494297650378,1.4671915167236536,129.04134344652994,163.1176789447143,293.6262139079679
2023-01-01 14:00:00,5.398712683690663,15.516489616965622,99.65588112820136,1.5566541542209191,0.24803727932890154,17.03656513132609,1.0797425367381326,242.3172155853245,124.01863966445077,367.41559778651344
2023-01-01 14:30:00,6.644821971879949,4.387059233014816,244.7949834383556,1.4833340945058309,0.25293671915997246,18.617577889175045,1.32896439437599,220.02800359234334,126.46835957998623,347.82532756670554
